"Label","RACE","RACE!!Total population","RACE!!Total population!!One race","RACE!!Total population!!Two or more races","RACE!!Total population!!One race","RACE!!Total population!!One race!!White","RACE!!Total population!!One race!!Black or African American","RACE!!Total population!!One race!!American Indian and Alaska Native","RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping","RACE!!Total population!!One race!!Asian","RACE!!Total population!!One race!!Asian!!Asian Indian","RACE!!Total population!!One race!!Asian!!Chinese","RACE!!Total population!!One race!!Asian!!Filipino","RACE!!Total population!!One race!!Asian!!Japanese","RACE!!Total population!!One race!!Asian!!Korean","RACE!!Total population!!One race!!Asian!!Vietnamese","RACE!!Total population!!One race!!Asian!!Other Asian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander","RACE!!Total population!!One race!!Some other race","RACE!!Total population!!Two or more races","RACE!!Total population!!Two or more races!!White and Black or African American","RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native","RACE!!Total population!!Two or more races!!White and Asian","RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native","Race alone or in combination with one or more other races","Race alone or in combination with one or more other races!!Total population","Race alone or in combination with one or more other races!!Total population!!White","Race alone or in combination with one or more other races!!Total population!!Black or African American","Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native","Race alone or in combination with one or more other races!!Total population!!Asian","Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander","Race alone or in combination with one or more other races!!Total population!!Some other race","HISPANIC OR LATINO AND RACE","HISPANIC OR LATINO AND RACE!!Total population","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Total housing units","CITIZEN, VOTING AGE POPULATION","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
"    Percent","","5,908","98.3%","1.7%","98.3%","97.1%","0.7%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.5%","1.7%","1.6%","0.0%","0.2%","0.0%","","5,908","98.8%","2.2%","0.0%","0.2%","0.0%","0.5%","","5,908","3.3%","2.6%","0.6%","0.0%","0.0%","96.7%","95.0%","0.7%","0.0%","0.0%","0.0%","0.0%","1.1%","0.0%","1.1%","(X)","","4,399","46.3%","53.7%"
"    Percent Margin of Error","","(X)","±1.5","±1.5","±1.5","±2.3","±0.8","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.8","±1.5","±1.5","±0.4","±0.3","±0.4","","(X)","±1.1","±2.1","±0.4","±0.3","±0.4","±0.8","","(X)","±2.8","±2.6","±1.0","±0.4","±0.4","±2.8","±3.4","±0.8","±0.4","±0.4","±0.4","±0.4","±1.1","±0.4","±1.1","(X)","","(X)","±2.7","±2.7"
"Census Tract 4090, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","13,118","13,024","94","13,024","12,171","126","0","0","0","0","0","649","268","110","0","0","165","0","106","0","0","0","0","0","78","94","35","0","40","0","","13,118","12,246","180","0","708","0","78","","13,118","215","1","82","16","116","12,903","12,019","109","0","649","0","32","94","0","94","4,685","","8,882","4,355","4,527"
"    Margin of Error","","±18","±107","±104","±107","±397","±167","±16","±16","±16","±16","±16","±360","±288","±121","±16","±16","±262","±16","±177","±16","±16","±16","±16","±16","±90","±104","±58","±16","±80","±16","","±18","±400","±179","±16","±354","±16","±90","","±18","±195","±3","±129","±26","±135","±197","±418","±164","±16","±360","±16","±52","±104","±16","±104","±170","","±304","±229","±207"
"    Percent","","13,118","99.3%","0.7%","99.3%","92.8%","1.0%","0.0%","0.0%","0.0%","0.0%","0.0%","4.9%","2.0%","0.8%","0.0%","0.0%","1.3%","0.0%","0.8%","0.0%","0.0%","0.0%","0.0%","0.0%","0.6%","0.7%","0.3%","0.0%","0.3%","0.0%","","13,118","93.4%","1.4%","0.0%","5.4%","0.0%","0.6%","","13,118","1.6%","0.0%","0.6%","0.1%","0.9%","98.4%","91.6%","0.8%","0.0%","4.9%","0.0%","0.2%","0.7%","0.0%","0.7%","(X)","","8,882","49.0%","51.0%"
"    Percent Margin of Error","","(X)","±0.8","±0.8","±0.8","±3.0","±1.3","±0.2","±0.2","±0.2","±0.2","±0.2","±2.7","±2.2","±0.9","±0.2","±0.2","±2.0","±0.2","±1.4","±0.2","±0.2","±0.2","±0.2","±0.2","±0.7","±0.8","±0.4","±0.2","±0.6","±0.2","","(X)","±3.1","±1.4","±0.2","±2.7","±0.2","±0.7","","(X)","±1.5","±0.1","±1.0","±0.2","±1.0","±1.5","±3.2","±1.2","±0.2","±2.7","±0.2","±0.4","±0.8","±0.2","±0.8","(X)","","(X)","±1.8","±1.8"
"Census Tract 4100, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,225","1,217","8","1,217","1,169","4","0","0","0","0","0","44","0","41","0","3","0","0","0","0","0","0","0","0","0","8","0","0","0","0","","1,225","1,169","4","0","52","8","0","","1,225","23","5","0","0","18","1,202","1,150","4","0","44","0","0","4","0","4","514","","930","449","481"
"    Margin of Error","","±67","±65","±11","±65","±78","±5","±10","±10","±10","±10","±10","±59","±10","±59","±10","±4","±10","±10","±10","±10","±10","±10","±10","±10","±10","±11","±10","±10","±10","±10","","±67","±78","±5","±10","±61","±11","±10","","±67","±22","±7","±10","±10","±19","±61","±74","±5","±10","±59","±10","±10","±6","±10","±6","±31","","±56","±37","±42"
"    Percent","","1,225","99.3%","0.7%","99.3%","95.4%","0.3%","0.0%","0.0%","0.0%","0.0%","0.0%","3.6%","0.0%","3.3%","0.0%","0.2%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.7%","0.0%","0.0%","0.0%","0.0%","","1,225","95.4%","0.3%","0.0%","4.2%","0.7%","0.0%","","1,225","1.9%","0.4%","0.0%","0.0%","1.5%","98.1%","93.9%","0.3%","0.0%","3.6%","0.0%","0.0%","0.3%","0.0%","0.3%","(X)","","930","48.3%","51.7%"
"    Percent Margin of Error","","(X)","±0.9","±0.9","±0.9","±5.0","±0.4","±2.0","±2.0","±2.0","±2.0","±2.0","±4.8","±2.0","±4.8","±2.0","±0.3","±2.0","±2.0","±2.0","±2.0","±2.0","±2.0","±2.0","±2.0","±2.0","±0.9","±2.0","±2.0","±2.0","±2.0","","(X)","±5.0","±0.4","±2.0","±4.9","±0.9","±2.0","","(X)","±1.8","±0.6","±2.0","±2.0","±1.6","±1.8","±5.2","±0.4","±2.0","±4.8","±2.0","±2.0","±0.5","±2.0","±0.5","(X)","","(X)","±3.0","±3.0"
"Census Tract 4110, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","9,053","8,953","100","8,953","7,794","176","0","0","0","0","0","929","521","281","0","0","93","17","17","0","0","0","0","0","54","100","22","0","44","0","","9,053","7,871","198","0","996","0","88","","9,053","106","54","0","0","52","8,947","7,752","176","0","929","0","0","90","34","56","3,429","","6,124","3,128","2,996"
"    Margin of Error","","±31","±82","±79","±82","±338","±162","±15","±15","±15","±15","±15","±250","±242","±184","±15","±15","±103","±27","±23","±15","±15","±15","±15","±15","±84","±79","±34","±15","±59","±15","","±31","±328","±171","±15","±245","±15","±79","","±31","±103","±84","±15","±15","±61","±108","±347","±162","±15","±250","±15","±15","±71","±43","±56","±225","","±216","±180","±174"
"    Percent","","9,053","98.9%","1.1%","98.9%","86.1%","1.9%","0.0%","0.0%","0.0%","0.0%","0.0%","10.3%","5.8%","3.1%","0.0%","0.0%","1.0%","0.2%","0.2%","0.0%","0.0%","0.0%","0.0%","0.0%","0.6%","1.1%","0.2%","0.0%","0.5%","0.0%","","9,053","86.9%","2.2%","0.0%","11.0%","0.0%","1.0%","","9,053","1.2%","0.6%","0.0%","0.0%","0.6%","98.8%","85.6%","1.9%","0.0%","10.3%","0.0%","0.0%","1.0%","0.4%","0.6%","(X)","","6,124","51.1%","48.9%"
"    Percent Margin of Error","","(X)","±0.9","±0.9","±0.9","±3.8","±1.8","±0.3","±0.3","±0.3","±0.3","±0.3","±2.8","±2.7","±2.0","±0.3","±0.3","±1.1","±0.3","±0.3","±0.3","±0.3","±0.3","±0.3","±0.3","±0.9","±0.9","±0.4","±0.3","±0.6","±0.3","","(X)","±3.6","±1.9","±0.3","±2.7","±0.3","±0.9","","(X)","±1.1","±0.9","±0.3","±0.3","±0.7","±1.1","±3.9","±1.8","±0.3","±2.8","±0.3","±0.3","±0.8","±0.5","±0.6","(X)","","(X)","±2.3","±2.3"
"Census Tract 4120.01, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","9,464","9,203","261","9,203","7,196","358","41","14","0","0","0","1,444","985","357","37","0","48","17","0","0","0","0","0","0","164","261","13","17","182","0","","9,464","7,424","404","58","1,659","0","180","","9,464","293","78","0","0","215","9,171","7,086","358","41","1,444","0","14","228","0","228","3,633","","6,206","3,066","3,140"
"    Margin of Error","","±204","±242","±156","±242","±381","±236","±44","±24","±15","±15","±15","±270","±304","±232","±42","±15","±78","±28","±15","±15","±15","±15","±15","±15","±207","±156","±21","±30","±134","±15","","±204","±363","±225","±56","±290","±15","±210","","±204","±226","±84","±15","±15","±217","±280","±388","±236","±44","±270","±15","±22","±144","±15","±144","±137","","±281","±196","±169"
"    Percent","","9,464","97.2%","2.8%","97.2%","76.0%","3.8%","0.4%","0.1%","0.0%","0.0%","0.0%","15.3%","10.4%","3.8%","0.4%","0.0%","0.5%","0.2%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","1.7%","2.8%","0.1%","0.2%","1.9%","0.0%","","9,464","78.4%","4.3%","0.6%","17.5%","0.0%","1.9%","","9,464","3.1%","0.8%","0.0%","0.0%","2.3%","96.9%","74.9%","3.8%","0.4%","15.3%","0.0%","0.1%","2.4%","0.0%","2.4%","(X)","","6,206","49.4%","50.6%"
"    Percent Margin of Error","","(X)","±1.6","±1.6","±1.6","±3.7","±2.5","±0.5","±0.3","±0.3","±0.3","±0.3","±2.8","±3.2","±2.4","±0.4","±0.3","±0.8","±0.3","±0.3","±0.3","±0.3","±0.3","±0.3","±0.3","±2.2","±1.6","±0.2","±0.3","±1.4","±0.3","","(X)","±3.5","±2.4","±0.6","±3.0","±0.3","±2.2","","(X)","±2.4","±0.9","±0.3","±0.3","±2.3","±2.4","±3.8","±2.5","±0.5","±2.8","±0.3","±0.2","±1.5","±0.3","±1.5","(X)","","(X)","±1.9","±1.9"
"Census Tract 4120.02, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","5,125","5,057","68","5,057","4,621","18","11","11","0","0","0","373","97","187","19","0","0","0","70","0","0","0","0","0","34","68","0","0","68","0","","5,125","4,689","18","11","441","0","34","","5,125","78","36","0","0","42","5,047","4,577","18","11","373","0","0","68","0","68","1,947","","3,720","1,895","1,825"
"    Margin of Error","","±201","±202","±55","±202","±217","±22","±18","±18","±15","±15","±15","±87","±55","±97","±29","±15","±15","±15","±100","±15","±15","±15","±15","±15","±54","±55","±15","±15","±55","±15","","±201","±235","±22","±18","±60","±15","±54","","±201","±70","±46","±15","±15","±55","±223","±225","±22","±18","±87","±15","±15","±55","±15","±55","±67","","±163","±133","±99"
"    Percent","","5,125","98.7%","1.3%","98.7%","90.2%","0.4%","0.2%","0.2%","0.0%","0.0%","0.0%","7.3%","1.9%","3.6%","0.4%","0.0%","0.0%","0.0%","1.4%","0.0%","0.0%","0.0%","0.0%","0.0%","0.7%","1.3%","0.0%","0.0%","1.3%","0.0%","","5,125","91.5%","0.4%","0.2%","8.6%","0.0%","0.7%","","5,125","1.5%","0.7%","0.0%","0.0%","0.8%","98.5%","89.3%","0.4%","0.2%","7.3%","0.0%","0.0%","1.3%","0.0%","1.3%","(X)","","3,720","50.9%","49.1%"
"    Percent Margin of Error","","(X)","±1.1","±1.1","±1.1","±1.8","±0.4","±0.4","±0.4","±0.5","±0.5","±0.5","±1.7","±1.1","±1.9","±0.6","±0.5","±0.5","±0.5","±1.9","±0.5","±0.5","±0.5","±0.5","±0.5","±1.1","±1.1","±0.5","±0.5","±1.1","±0.5","","(X)","±2.3","±0.4","±0.4","±1.1","±0.5","±1.1","","(X)","±1.4","±0.9","±0.5","±0.5","±1.1","±1.4","±2.0","±0.4","±0.4","±1.7","±0.5","±0.5","±1.1","±0.5","±1.1","(X)","","(X)","±2.2","±2.2"
"Census Tract 4131, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","6,391","6,023","368","6,023","5,195","103","14","0","0","0","0","711","55","524","33","0","99","0","0","0","0","0","0","0","0","368","54","27","167","0","","6,391","5,483","157","41","978","78","42","","6,391","197","159","0","0","38","6,194","4,998","103","14","711","0","0","368","42","326","2,760","","4,709","2,277","2,432"
"    Margin of Error","","±287","±298","±228","±298","±345","±71","±20","±15","±15","±15","±15","±270","±86","±234","±54","±15","±138","±15","±15","±15","±15","±15","±15","±15","±15","±228","±58","±43","±170","±15","","±287","±325","±106","±48","±323","±92","±64","","±287","±186","±164","±15","±15","±60","±355","±345","±71","±20","±270","±15","±15","±228","±64","±221","±74","","±299","±205","±200"
"    Percent","","6,391","94.2%","5.8%","94.2%","81.3%","1.6%","0.2%","0.0%","0.0%","0.0%","0.0%","11.1%","0.9%","8.2%","0.5%","0.0%","1.5%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","5.8%","0.8%","0.4%","2.6%","0.0%","","6,391","85.8%","2.5%","0.6%","15.3%","1.2%","0.7%","","6,391","3.1%","2.5%","0.0%","0.0%","0.6%","96.9%","78.2%","1.6%","0.2%","11.1%","0.0%","0.0%","5.8%","0.7%","5.1%","(X)","","4,709","48.4%","51.6%"
"    Percent Margin of Error","","(X)","±3.5","±3.5","±3.5","±4.9","±1.1","±0.3","±0.4","±0.4","±0.4","±0.4","±4.1","±1.3","±3.6","±0.8","±0.4","±2.1","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±3.5","±0.9","±0.7","±2.6","±0.4","","(X)","±3.7","±1.6","±0.7","±4.8","±1.4","±1.0","","(X)","±2.9","±2.6","±0.4","±0.4","±0.9","±2.9","±4.7","±1.1","±0.3","±4.1","±0.4","±0.4","±3.5","±1.0","±3.4","(X)","","(X)","±2.9","±2.9"
"Census Tract 4132.01, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,699","3,638","61","3,638","3,468","40","0","0","0","0","0","120","0","83","0","10","27","0","0","0","0","0","0","0","10","61","26","8","8","0","","3,699","3,529","76","18","128","0","19","","3,699","77","9","8","21","39","3,622","3,403","40","0","120","0","10","49","0","49","1,614","","2,811","1,304","1,507"
"    Margin of Error","","±208","±203","±39","±203","±217","±40","±10","±10","±10","±10","±10","±81","±10","±74","±10","±15","±43","±10","±10","±10","±10","±10","±10","±10","±15","±39","±26","±13","±12","±10","","±208","±218","±68","±20","±85","±10","±21","","±208","±56","±14","±13","±33","±43","±213","±222","±40","±10","±81","±10","±15","±35","±10","±35","±52","","±160","±118","±92"
"    Percent","","3,699","98.4%","1.6%","98.4%","93.8%","1.1%","0.0%","0.0%","0.0%","0.0%","0.0%","3.2%","0.0%","2.2%","0.0%","0.3%","0.7%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.3%","1.6%","0.7%","0.2%","0.2%","0.0%","","3,699","95.4%","2.1%","0.5%","3.5%","0.0%","0.5%","","3,699","2.1%","0.2%","0.2%","0.6%","1.1%","97.9%","92.0%","1.1%","0.0%","3.2%","0.0%","0.3%","1.3%","0.0%","1.3%","(X)","","2,811","46.4%","53.6%"
"    Percent Margin of Error","","(X)","±1.0","±1.0","±1.0","±2.9","±1.1","±0.7","±0.7","±0.7","±0.7","±0.7","±2.2","±0.7","±2.0","±0.7","±0.4","±1.2","±0.7","±0.7","±0.7","±0.7","±0.7","±0.7","±0.7","±0.4","±1.0","±0.7","±0.3","±0.3","±0.7","","(X)","±2.5","±1.8","±0.5","±2.3","±0.7","±0.6","","(X)","±1.5","±0.4","±0.3","±0.9","±1.2","±1.5","±3.2","±1.1","±0.7","±2.2","±0.7","±0.4","±0.9","±0.7","±0.9","(X)","","(X)","±2.5","±2.5"
"Census Tract 4132.02, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,760","2,715","45","2,715","2,627","0","0","0","0","0","0","88","21","67","0","0","0","0","0","0","0","0","0","0","0","45","0","27","18","0","","2,760","2,672","0","27","106","0","0","","2,760","71","10","18","0","43","2,689","2,574","0","0","88","0","0","27","0","27","1,246","","2,089","950","1,139"
"    Margin of Error","","±170","±182","±51","±182","±203","±10","±10","±10","±10","±10","±10","±84","±34","±74","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±51","±10","±42","±28","±10","","±170","±194","±10","±42","±87","±10","±10","","±170","±60","±15","±32","±10","±48","±195","±218","±10","±10","±84","±10","±10","±42","±10","±42","±39","","±135","±87","±104"
"    Percent","","2,760","98.4%","1.6%","98.4%","95.2%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","3.2%","0.8%","2.4%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","1.6%","0.0%","1.0%","0.7%","0.0%","","2,760","96.8%","0.0%","1.0%","3.8%","0.0%","0.0%","","2,760","2.6%","0.4%","0.7%","0.0%","1.6%","97.4%","93.3%","0.0%","0.0%","3.2%","0.0%","0.0%","1.0%","0.0%","1.0%","(X)","","2,089","45.5%","54.5%"
"    Percent Margin of Error","","(X)","±1.9","±1.9","±1.9","±3.5","±0.9","±0.9","±0.9","±0.9","±0.9","±0.9","±3.1","±1.2","±2.7","±0.9","±0.9","±0.9","±0.9","±0.9","±0.9","±0.9","±0.9","±0.9","±0.9","±0.9","±1.9","±0.9","±1.5","±1.0","±0.9","","(X)","±3.1","±0.9","±1.5","±3.2","±0.9","±0.9","","(X)","±2.2","±0.5","±1.2","±0.9","±1.8","±2.2","±4.0","±0.9","±0.9","±3.1","±0.9","±0.9","±1.5","±0.9","±1.5","(X)","","(X)","±3.2","±3.2"
"Census Tract 4133, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,286","4,235","51","4,235","3,983","116","0","0","0","0","0","125","21","64","2","0","0","0","38","0","0","0","0","0","11","51","0","0","27","0","","4,286","4,034","116","0","152","0","35","","4,286","95","38","0","0","57","4,191","3,925","114","0","125","0","0","27","0","27","1,862","","3,398","1,659","1,739"
"    Margin of Error","","±235","±234","±55","±234","±239","±101","±10","±10","±10","±10","±10","±89","±23","±57","±4","±10","±10","±10","±60","±10","±10","±10","±10","±10","±19","±55","±10","±10","±41","±10","","±235","±233","±101","±10","±108","±10","±55","","±235","±102","±56","±10","±10","±65","±249","±256","±101","±10","±89","±10","±10","±41","±10","±41","±69","","±172","±109","±130"
"    Percent","","4,286","98.8%","1.2%","98.8%","92.9%","2.7%","0.0%","0.0%","0.0%","0.0%","0.0%","2.9%","0.5%","1.5%","0.0%","0.0%","0.0%","0.0%","0.9%","0.0%","0.0%","0.0%","0.0%","0.0%","0.3%","1.2%","0.0%","0.0%","0.6%","0.0%","","4,286","94.1%","2.7%","0.0%","3.5%","0.0%","0.8%","","4,286","2.2%","0.9%","0.0%","0.0%","1.3%","97.8%","91.6%","2.7%","0.0%","2.9%","0.0%","0.0%","0.6%","0.0%","0.6%","(X)","","3,398","48.8%","51.2%"
"    Percent Margin of Error","","(X)","±1.3","±1.3","±1.3","±3.6","±2.3","±0.6","±0.6","±0.6","±0.6","±0.6","±2.1","±0.5","±1.3","±0.1","±0.6","±0.6","±0.6","±1.4","±0.6","±0.6","±0.6","±0.6","±0.6","±0.4","±1.3","±0.6","±0.6","±1.0","±0.6","","(X)","±3.1","±2.3","±0.6","±2.5","±0.6","±1.3","","(X)","±2.4","±1.3","±0.6","±0.6","±1.5","±2.4","±4.0","±2.3","±0.6","±2.1","±0.6","±0.6","±1.0","±0.6","±1.0","(X)","","(X)","±2.5","±2.5"
"Census Tract 4134, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,526","4,511","15","4,511","4,251","23","0","0","0","0","0","237","82","70","31","0","54","0","0","0","0","0","0","0","0","15","0","0","15","0","","4,526","4,266","23","0","252","0","0","","4,526","189","0","0","0","189","4,337","4,062","23","0","237","0","0","15","0","15","1,723","","3,404","1,615","1,789"
"    Margin of Error","","±196","±200","±21","±200","±250","±32","±10","±10","±10","±10","±10","±127","±74","±52","±38","±10","±84","±10","±10","±10","±10","±10","±10","±10","±10","±21","±10","±10","±21","±10","","±196","±243","±32","±10","±136","±10","±10","","±196","±148","±10","±10","±10","±148","±167","±225","±32","±10","±127","±10","±10","±21","±10","±21","±51","","±136","±96","±103"
"    Percent","","4,526","99.7%","0.3%","99.7%","93.9%","0.5%","0.0%","0.0%","0.0%","0.0%","0.0%","5.2%","1.8%","1.5%","0.7%","0.0%","1.2%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.3%","0.0%","0.0%","0.3%","0.0%","","4,526","94.3%","0.5%","0.0%","5.6%","0.0%","0.0%","","4,526","4.2%","0.0%","0.0%","0.0%","4.2%","95.8%","89.7%","0.5%","0.0%","5.2%","0.0%","0.0%","0.3%","0.0%","0.3%","(X)","","3,404","47.4%","52.6%"
"    Percent Margin of Error","","(X)","±0.5","±0.5","±0.5","±3.1","±0.7","±0.5","±0.5","±0.5","±0.5","±0.5","±2.8","±1.6","±1.2","±0.8","±0.5","±1.8","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","","(X)","±2.9","±0.7","±0.5","±3.0","±0.5","±0.5","","(X)","±3.2","±0.5","±0.5","±0.5","±3.2","±3.2","±4.3","±0.7","±0.5","±2.8","±0.5","±0.5","±0.5","±0.5","±0.5","(X)","","(X)","±2.1","±2.1"
"Census Tract 4135, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","6,809","6,701","108","6,701","5,672","446","0","0","0","0","0","529","176","146","0","26","20","43","118","7","0","0","0","7","47","108","47","0","54","0","","6,809","5,773","500","0","583","14","47","","6,809","71","18","32","0","21","6,738","5,635","432","0","529","0","34","108","0","108","3,165","","5,349","2,657","2,692"
"    Margin of Error","","±350","±380","±90","±380","±448","±253","±15","±15","±15","±15","±15","±255","±153","±110","±15","±40","±27","±70","±163","±14","±15","±15","±15","±14","±53","±90","±75","±15","±51","±15","","±350","±428","±270","±15","±249","±28","±53","","±350","±36","±16","±29","±15","±24","±344","±442","±240","±15","±255","±15","±52","±90","±15","±90","±96","","±378","±291","±246"
"    Percent","","6,809","98.4%","1.6%","98.4%","83.3%","6.6%","0.0%","0.0%","0.0%","0.0%","0.0%","7.8%","2.6%","2.1%","0.0%","0.4%","0.3%","0.6%","1.7%","0.1%","0.0%","0.0%","0.0%","0.1%","0.7%","1.6%","0.7%","0.0%","0.8%","0.0%","","6,809","84.8%","7.3%","0.0%","8.6%","0.2%","0.7%","","6,809","1.0%","0.3%","0.5%","0.0%","0.3%","99.0%","82.8%","6.3%","0.0%","7.8%","0.0%","0.5%","1.6%","0.0%","1.6%","(X)","","5,349","49.7%","50.3%"
"    Percent Margin of Error","","(X)","±1.3","±1.3","±1.3","±5.4","±3.7","±0.4","±0.4","±0.4","±0.4","±0.4","±3.7","±2.2","±1.6","±0.4","±0.6","±0.4","±1.0","±2.4","±0.2","±0.4","±0.4","±0.4","±0.2","±0.8","±1.3","±1.1","±0.4","±0.8","±0.4","","(X)","±5.3","±4.0","±0.4","±3.6","±0.4","±0.8","","(X)","±0.5","±0.2","±0.4","±0.4","±0.4","±0.5","±5.4","±3.5","±0.4","±3.7","±0.4","±0.8","±1.3","±0.4","±1.3","(X)","","(X)","±3.6","±3.6"
